started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,duration_minutes,day_of_week,hour_of_day,month,year,distance_km,speed_km_h,duration_category,is_rush_hour,is_weekend,season,distance_category,is_round_trip,speed_category
2020-03-18 15:15:04.103,2020-03-18 15:21:28.729,Ringnes Park,398.0,St. Hanshaugen,422.0,59.92843404417577,10.75943014633117,59.923703,10.740542,6.410433333333333,2,15,3,2020,2.1613522866397243,20.22969906325368,short,0,0,winter,medium,0,fast
2020-03-18 15:19:19.630,2020-03-18 15:24:07.114,Mølleparken,439.0,Alexander Kiellands Plass,421.0,59.9283928,10.7559693,59.92806670615684,10.751202636819611,4.791399999999999,2,15,3,2020,0.5303362905508615,6.64110227345905,short,0,0,winter,short,0,slow
2020-03-18 15:20:40.072,2020-03-18 15:24:00.373,Vår Frelsers gravlund sør,384.0,Torggata,489.0,59.919463,10.743829,59.91598309274519,10.75155119076095,3.33835,2,15,3,2020,0.9401771071874908,16.897756805382734,short,0,0,winter,short,0,medium
2020-03-18 15:51:01.324,2020-03-18 16:00:10.011,Torggata,489.0,Sofienbergparken nordvest,493.0,59.91598309274519,10.75155119076095,59.9243639,10.7615858,9.144783333333333,2,15,3,2020,1.451221797413734,9.521637054804366,short,0,0,winter,short,0,slow
2020-03-18 16:06:45.203,2020-03-18 16:14:44.644,Schous plass,423.0,Ringnes Park,398.0,59.920335,10.760804,59.92843404417577,10.75943014633117,7.990683333333333,2,16,3,2020,0.911836391307503,6.846746541716313,short,1,0,winter,short,0,slow
2020-03-18 16:06:46.623,2020-03-18 16:14:39.827,Schous plass,423.0,Ringnes Park,398.0,59.920335,10.760804,59.92843404417577,10.75943014633117,7.886733333333334,2,16,3,2020,0.911836391307503,6.936989139371203,short,1,0,winter,short,0,slow
2020-03-18 16:08:10.121,2020-03-18 16:15:15.388,Jens Bjelkes gate,507.0,Ringnes Park,398.0,59.919179,10.764162,59.92843404417577,10.75943014633117,7.087783333333333,2,16,3,2020,1.153792979063096,9.767169154030634,short,1,0,winter,short,0,slow
2020-03-18 16:16:21.747,2020-03-18 16:19:59.883,Bislettgata,620.0,OsloMet,400.0,59.92377440938114,10.734712874574,59.919927,10.735428,3.6356,2,16,3,2020,0.4343769585023314,7.168725247590464,short,1,0,winter,short,0,slow
2020-03-18 16:16:31.427,2020-03-18 16:18:53.285,Søndre gate,385.0,Olaf Ryes plass,551.0,59.918632,10.757867,59.922425,10.758182,2.3643,2,16,3,2020,0.4224723869716218,10.721288845872904,short,1,0,winter,short,0,medium
2020-03-18 16:20:12.882,2020-03-18 16:29:04.819,Sofienbergparken sør,455.0,Torggata,489.0,59.922337,10.7617503,59.91598309274519,10.75155119076095,8.865616666666666,2,16,3,2020,1.333820851304565,9.026924362652784,short,1,0,winter,short,0,slow
2020-03-18 16:29:43.662,2020-03-18 16:51:43.252,Ullevålsveien,518.0,Torggata,489.0,59.9246852,10.7395045,59.91598309274519,10.75155119076095,21.993166666666664,2,16,3,2020,1.6495714032033384,4.500228898015307,medium,1,0,winter,short,0,slow
2020-03-18 16:39:40.343,2020-03-18 16:44:33.570,Jakob kirke,412.0,Birkelunden,424.0,59.917866,10.754898,59.9256113,10.760926,4.8871166666666666,2,16,3,2020,1.0894210689560588,13.3750161077998,short,1,0,winter,short,0,medium
2020-03-18 16:43:43.828,2020-03-18 17:03:17.678,Søndre gate,385.0,Fagerheimgata,503.0,59.918632,10.757867,59.92760586837719,10.76598469881135,19.564166666666665,2,16,3,2020,1.3431795674103022,4.119305228672393,medium,1,0,winter,short,0,slow
2020-03-18 16:44:57.882,2020-03-18 17:25:55.718,Ullevålsveien,518.0,Bislettgata,620.0,59.9246852,10.7395045,59.92377440938114,10.734712874574,40.96393333333333,2,16,3,2020,0.5413934825203581,0.7929807102968991,long,1,0,winter,short,0,slow
2020-03-18 16:49:50.477,2020-03-18 16:54:49.159,Bjerregaardsgate Øst,617.0,Birkelunden,424.0,59.92716771401357,10.749754560118864,59.9256113,10.760926,4.978033333333333,2,16,3,2020,1.2520066551895386,15.090376918201764,short,1,0,winter,short,0,medium
2020-03-18 16:56:21.190,2020-03-18 17:00:42.758,Alexander Kiellands Plass,421.0,Sofienbergparken sør,455.0,59.92806670615684,10.751202636819611,59.922337,10.7617503,4.359466666666666,2,16,3,2020,1.3323825769074584,18.33778320309385,short,1,0,winter,short,0,medium
2020-03-18 16:56:59.268,2020-03-18 17:01:16.480,Bjerregaardsgate Øst,617.0,Birkelunden,424.0,59.92716771401357,10.749754560118864,59.9256113,10.760926,4.286866666666667,2,16,3,2020,1.2520066551895386,17.52338133011811,short,1,0,winter,short,0,medium
2020-03-18 16:58:25.174,2020-03-18 17:10:33.250,Mølleparken,439.0,Anker Hotel,500.0,59.9283928,10.7559693,59.9172794,10.7581553,12.1346,2,16,3,2020,1.2572251010676498,6.21639823843052,medium,1,0,winter,short,0,slow
2020-03-18 16:59:57.549,2020-03-18 17:07:17.183,Vår Frelsers gravlund sør,384.0,Landstads gate,410.0,59.919463,10.743829,59.929005,10.7496755,7.327233333333334,2,16,3,2020,1.2421655166383525,10.171633358425572,short,1,0,winter,short,0,medium
2020-03-18 16:59:58.222,2020-03-18 17:07:23.928,Vår Frelsers gravlund sør,384.0,Landstads gate,410.0,59.919463,10.743829,59.929005,10.7496755,7.428433333333333,2,16,3,2020,1.2421655166383525,10.033061838741386,short,1,0,winter,short,0,medium
2020-03-18 17:05:17.779,2020-03-18 17:33:06.040,St. Hanshaugen park sør,432.0,Ullevålsveien,518.0,59.924821,10.739909,59.9246852,10.7395045,27.80435,2,17,3,2020,0.0473622692308935,0.1022047324916284,medium,1,0,winter,short,0,slow
2020-03-18 17:06:05.633,2020-03-18 17:18:49.956,Ila,433.0,Alexander Kiellands Plass,421.0,59.931828,10.748745,59.92806670615684,10.751202636819611,12.738716666666669,2,17,3,2020,0.4987262253847491,2.3490257540138093,medium,1,0,winter,short,0,slow
2020-03-18 17:15:04.398,2020-03-18 17:22:20.834,Ila,433.0,Nordre gate,585.0,59.931828,10.748745,59.92114988507087,10.754714015938562,7.273933333333333,2,17,3,2020,1.357885687594506,11.200699473325349,short,1,0,winter,short,0,medium
2020-03-18 17:18:48.009,2020-03-18 17:23:48.607,Mølleparken,439.0,Søndre gate,385.0,59.9283928,10.7559693,59.918632,10.757867,5.009966666666667,2,17,3,2020,1.1037356983709037,13.21847954455869,short,1,0,winter,short,0,medium
2020-03-18 17:27:41.205,2020-03-18 17:36:58.974,Torggata,489.0,Bjerregaardsgate Øst,617.0,59.91598309274519,10.75155119076095,59.92716771401357,10.749754560118864,9.29615,2,17,3,2020,1.257408247815293,8.115670989486784,short,1,0,winter,short,0,slow
2020-03-18 17:28:36.189,2020-03-18 17:36:09.604,Vår Frelsers gravlund sør,384.0,Schous plass,423.0,59.919463,10.743829,59.920335,10.760804,7.556916666666667,2,17,3,2020,1.8867094481899416,14.979994074928689,short,1,0,winter,short,0,medium
2020-03-18 17:32:13.804,2020-03-18 17:42:27.145,Hallings gate,578.0,Sofienbergparken nord,598.0,59.922777,10.738655,59.923229,10.766171,10.22235,2,17,3,2020,3.0546880550655526,17.929466639660465,medium,1,0,winter,medium,0,medium
2020-03-18 17:38:52.665,2020-03-18 17:43:07.117,Fagerheimgata,503.0,Schous plass,423.0,59.92760586837719,10.76598469881135,59.920335,10.760804,4.240866666666666,2,17,3,2020,0.9909830292379752,14.020478932202186,short,1,0,winter,short,0,medium
2020-03-18 17:53:23.790,2020-03-18 18:00:23.712,Nordre gate,585.0,Fagerheimgata,503.0,59.92114988507087,10.754714015938562,59.92760586837719,10.76598469881135,6.9987,2,17,3,2020,1.4417529006654255,12.360177467233274,short,1,0,winter,short,0,medium
2020-03-18 18:07:00.194,2020-03-18 18:21:37.963,Mølleparken,439.0,Ringnes Park,398.0,59.9283928,10.7559693,59.92843404417577,10.75943014633117,14.629483333333331,2,18,3,2020,0.3841812212610618,1.5756450689644117,medium,1,0,winter,short,0,slow
2020-03-18 18:23:16.640,2020-03-18 18:29:32.840,Jess Carlsens gate,521.0,Bjerregaardsgate Øst,617.0,59.9186359,10.7523939,59.92716771401357,10.749754560118864,6.27,2,18,3,2020,0.9913111980241168,9.486231560039396,short,1,0,winter,short,0,slow
2020-03-18 18:31:48.636,2020-03-18 18:39:58.370,Torggata,489.0,Sofienbergparken nord,598.0,59.91598309274519,10.75155119076095,59.923229,10.766171,8.162233333333333,2,18,3,2020,1.8111785140327556,13.313845170067667,short,1,0,winter,short,0,medium
2020-03-18 19:08:09.134,2020-03-18 19:16:43.239,Ullevålsveien,518.0,Sofienbergparken sør,455.0,59.9246852,10.7395045,59.922337,10.7617503,8.568416666666668,2,19,3,2020,2.483002418786918,17.38712657459644,short,0,0,winter,medium,0,medium
2020-03-18 19:19:55.100,2020-03-18 19:25:50.530,Birkelunden,424.0,Jakob kirke,412.0,59.9256113,10.760926,59.917866,10.754898,5.9238333333333335,2,19,3,2020,1.0894210689560588,11.034284805001862,short,0,0,winter,short,0,medium
2020-03-18 20:18:53.399,2020-03-18 20:23:08.763,Bislettgata,620.0,Bjerregaardsgate Øst,617.0,59.92377440938114,10.734712874574,59.92716771401357,10.749754560118864,4.256066666666666,2,20,3,2020,1.711585520400249,24.1291171560631,short,0,0,winter,short,0,fast
2020-03-18 20:25:39.237,2020-03-18 20:32:47.317,Alexander Kiellands Plass,421.0,St. Hanshaugen park vest,391.0,59.92806670615684,10.751202636819611,59.9268706,10.7384634,7.134666666666666,2,20,3,2020,1.420274494222317,11.944001539899883,short,0,0,winter,short,0,medium
2020-03-18 21:33:42.441,2020-03-18 21:44:33.888,Jakob kirke,412.0,Alexander Kiellands Plass,421.0,59.917866,10.754898,59.92806670615684,10.751202636819611,10.85745,2,21,3,2020,1.2042866471720428,6.655080044607396,medium,0,0,winter,short,0,slow
2020-03-18 21:40:55.854,2020-03-18 21:47:07.108,Landstads gate,410.0,Vår Frelsers gravlund sør,384.0,59.929005,10.7496755,59.919463,10.743829,6.187566666666667,2,21,3,2020,1.2421655166383525,12.045111594482668,short,0,0,winter,short,0,medium
2020-03-18 21:41:19.349,2020-03-18 21:47:15.616,Landstads gate,410.0,Vår Frelsers gravlund sør,384.0,59.929005,10.7496755,59.919463,10.743829,5.937783333333333,2,21,3,2020,1.2421655166383525,12.551810467705591,short,0,0,winter,short,0,medium
2020-03-18 22:06:11.330,2020-03-18 22:12:42.500,Jakob kirke,412.0,Birkelunden,424.0,59.917866,10.754898,59.9256113,10.760926,6.5195,2,22,3,2020,1.0894210689560588,10.026116134268507,short,0,0,winter,short,0,medium
2020-03-19 04:54:10.447,2020-03-19 05:00:03.827,Fagerheimgata,503.0,Jakob kirke,412.0,59.92760586837719,10.76598469881135,59.917866,10.754898,5.889666666666667,3,4,3,2020,1.638067909118194,16.68754449268634,short,0,0,winter,short,0,medium
2020-03-19 05:21:12.956,2020-03-19 05:24:20.117,Olaf Ryes plass,551.0,Anker Hotel,500.0,59.922425,10.758182,59.9172794,10.7581553,3.11935,3,5,3,2020,0.5711692891184638,10.986313606074289,short,0,0,winter,short,0,medium
2020-03-19 06:08:30.552,2020-03-19 06:16:59.986,Olaf Ryes plass,551.0,St. Hanshaugen,422.0,59.922425,10.758182,59.923703,10.740542,8.490566666666668,3,6,3,2020,1.9631720081959816,13.87308116361596,short,0,0,winter,short,0,medium
2020-03-19 06:34:41.073,2020-03-19 06:38:18.443,Bjerregaardsgate Øst,617.0,Nordre gate,585.0,59.92716771401357,10.749754560118864,59.92114988507087,10.754714015938562,3.622833333333333,3,6,3,2020,0.8655898373414507,14.335572592488488,short,0,0,winter,short,0,medium
2020-03-19 06:58:30.112,2020-03-19 07:00:56.317,Jens Bjelkes gate,507.0,Jakob kirke,412.0,59.919179,10.764162,59.917866,10.754898,2.4367500000000004,3,6,3,2020,1.0385808290475471,25.572935156603187,short,0,0,winter,short,0,fast
2020-03-19 07:12:41.669,2020-03-19 07:20:07.367,Fagerheimgata,503.0,Torggata,489.0,59.92760586837719,10.76598469881135,59.91598309274519,10.75155119076095,7.428299999999999,3,7,3,2020,2.056992234606526,16.61477512706697,short,1,0,winter,medium,0,medium
2020-03-19 07:46:05.842,2020-03-19 07:49:23.679,Birkelunden,424.0,Nordre gate,585.0,59.9256113,10.760926,59.92114988507087,10.754714015938562,3.297283333333333,3,7,3,2020,0.8489357295403143,15.447912303285692,short,1,0,winter,short,0,medium
2020-03-19 07:52:54.633,2020-03-19 07:56:04.017,Hallings gate,578.0,St. Olavs gate,537.0,59.922777,10.738655,59.9179676629428,10.738628884264756,3.1564,3,7,3,2020,0.5338442839720323,10.1478447086307,short,1,0,winter,short,0,medium
2020-03-19 08:35:39.535,2020-03-19 08:42:04.404,Fagerheimgata,503.0,Vulkan,442.0,59.92760586837719,10.76598469881135,59.92251,10.75101,6.414483333333334,3,8,3,2020,1.7557992456031757,16.423451315048577,short,1,0,winter,short,0,medium
2020-03-19 08:58:01.167,2020-03-19 09:05:20.185,Fagerheimgata,503.0,St. Hanshaugen,422.0,59.92760586837719,10.76598469881135,59.923703,10.740542,7.316966666666667,3,8,3,2020,2.857173861213406,23.429166686487253,short,1,0,winter,medium,0,fast
2020-03-19 09:21:20.201,2020-03-19 09:28:26.251,Fagerheimgata,503.0,Torggata,489.0,59.92760586837719,10.76598469881135,59.91598309274519,10.75155119076095,7.100833333333333,3,9,3,2020,2.056992234606526,17.380992945859628,short,1,0,winter,medium,0,medium
2020-03-19 09:27:20.032,2020-03-19 09:31:31.825,Alexander Kiellands Plass,421.0,Olaf Ryes plass,551.0,59.92806670615684,10.751202636819611,59.922425,10.758182,4.19655,3,9,3,2020,0.996161513174636,14.242578020154207,short,1,0,winter,short,0,medium
2020-03-19 09:46:33.636,2020-03-19 09:58:33.633,Torggata,489.0,Fagerheimgata,503.0,59.91598309274519,10.75155119076095,59.92760586837719,10.76598469881135,11.99995,3,9,3,2020,2.056992234606526,10.285004027216075,medium,1,0,winter,medium,0,medium
2020-03-19 09:52:30.848,2020-03-19 10:06:26.830,Jens Bjelkes gate,507.0,St. Olavs gate,537.0,59.919179,10.764162,59.9179676629428,10.738628884264756,13.933033333333332,3,9,3,2020,2.837363528778109,12.21857492577734,medium,1,0,winter,medium,0,medium
2020-03-19 09:52:31.193,2020-03-19 10:06:17.373,Jens Bjelkes gate,507.0,St. Olavs gate,537.0,59.919179,10.764162,59.9179676629428,10.738628884264756,13.769666666666666,3,9,3,2020,2.837363528778109,12.363539063643753,medium,1,0,winter,medium,0,medium
2020-03-19 09:55:34.290,2020-03-19 10:00:56.176,Søndre gate,385.0,Torggata,489.0,59.918632,10.757867,59.91598309274519,10.75155119076095,5.364766666666667,3,9,3,2020,0.7602175661849107,8.502336971057076,short,1,0,winter,short,0,slow
2020-03-19 10:01:03.250,2020-03-19 10:03:57.753,St. Hanshaugen park nord,470.0,Bislettgata,620.0,59.92979845370007,10.743540765932096,59.92377440938114,10.734712874574,2.908383333333333,3,10,3,2020,1.1863027347474733,24.47344656017893,short,0,0,winter,short,0,fast
2020-03-19 10:16:06.093,2020-03-19 12:17:08.090,St. Olavs gate,537.0,Jens Bjelkes gate,507.0,59.9179676629428,10.738628884264756,59.919179,10.764162,121.03328333333334,3,10,3,2020,2.837363528778109,1.4065702180269686,long,0,0,winter,medium,0,slow
2020-03-19 10:16:31.269,2020-03-19 10:31:58.860,St. Olavs gate,537.0,Jens Bjelkes gate,507.0,59.9179676629428,10.738628884264756,59.919179,10.764162,15.45985,3,10,3,2020,2.837363528778109,11.011866979736968,medium,0,0,winter,medium,0,medium
2020-03-19 10:19:46.960,2020-03-19 10:58:07.244,Ila,433.0,Ullevålsveien,518.0,59.931828,10.748745,59.9246852,10.7395045,38.33806666666667,3,10,3,2020,1.2964041228649876,2.028903753759951,long,0,0,winter,short,0,slow
2020-03-19 10:34:26.384,2020-03-19 10:38:33.992,Jess Carlsens gate,521.0,Fredensborg,597.0,59.9186359,10.7523939,59.920995,10.750358,4.1268,3,10,3,2020,0.3458899926276526,5.028932722123474,short,0,0,winter,short,0,slow
2020-03-19 10:53:20.069,2020-03-19 11:01:54.960,St. Hanshaugen park vest,391.0,Anker Hotel,500.0,59.9268706,10.7384634,59.9172794,10.7581553,8.581516666666666,3,10,3,2020,2.431285284046192,16.998990121338867,short,0,0,winter,medium,0,medium
2020-03-19 11:19:27.968,2020-03-19 11:22:01.203,Birkelunden,424.0,Olaf Ryes plass,551.0,59.9256113,10.760926,59.922425,10.758182,2.553916666666667,3,11,3,2020,0.4667552466815063,10.96563375242877,short,0,0,winter,short,0,medium
2020-03-19 11:31:41.960,2020-03-19 11:37:01.925,Fredensborg,597.0,St. Hanshaugen park sør,432.0,59.920995,10.750358,59.924821,10.739909,5.33275,3,11,3,2020,1.2351456207740092,13.89690820804286,short,0,0,winter,short,0,medium
2020-03-19 11:49:41.994,2020-03-19 12:46:40.959,Bjerregaardsgate Øst,617.0,Vulkan,442.0,59.92716771401357,10.749754560118864,59.92251,10.75101,56.98275,3,11,3,2020,0.5354577082066538,0.5638103196563737,long,0,0,winter,short,0,slow
2020-03-19 11:57:27.471,2020-03-19 12:02:55.399,Sofienbergparken nordvest,493.0,Alexander Kiellands Plass,421.0,59.9243639,10.7615858,59.92806670615684,10.751202636819611,5.465466666666667,3,11,3,2020,1.2236251084300993,13.432980380901776,short,0,0,winter,short,0,medium
2020-03-19 11:58:14.271,2020-03-19 12:52:53.256,Birkelunden,424.0,Torggata,489.0,59.9256113,10.760926,59.91598309274519,10.75155119076095,54.64975,3,11,3,2020,1.4916575623686188,1.6376919151893123,long,0,0,winter,short,0,slow
2020-03-19 11:58:35.091,2020-03-19 12:01:59.547,St. Hanshaugen,422.0,Bjerregaards gate,499.0,59.923703,10.740542,59.925488,10.746058,3.4076,3,11,3,2020,0.643536617762291,11.331199984076024,short,0,0,winter,short,0,medium
2020-03-19 12:14:28.527,2020-03-19 12:18:39.764,Ringnes Park,398.0,Nordre gate,585.0,59.92843404417577,10.75943014633117,59.92114988507087,10.754714015938562,4.187283333333333,3,12,3,2020,0.9632143546096904,13.801994437900808,short,0,0,winter,short,0,medium
2020-03-19 12:20:50.339,2020-03-19 12:26:23.528,Schous plass,423.0,Torggata,489.0,59.920335,10.760804,59.91598309274519,10.75155119076095,5.5531500000000005,3,12,3,2020,1.134991015198865,12.263212935348744,short,0,0,winter,short,0,medium
2020-03-19 12:21:10.914,2020-03-19 12:24:29.950,Birkelunden,424.0,Olaf Ryes plass,551.0,59.9256113,10.760926,59.922425,10.758182,3.317266666666667,3,12,3,2020,0.4667552466815063,8.442286260040508,short,0,0,winter,short,0,slow
